t_s,temperature.gpu,power.draw,clocks.current.graphics,clocks.current.memory,pstate,utilization.gpu,memory.used,pcie.link.gen.current,pcie.link.width.current,clocks_event_reasons.active
0.059626600006595254,62,34.07,2782,9001,P4,29,5724,5,8,0x0000000000000000
0.5633018999942578,72,62.06,2782,9001,P2,100,5724,5,8,0x0000000000000004
1.0724276999972062,67,80.47,2205,9001,P4,100,5724,5,8,0x0000000000000004
1.5755979999958072,72,80.27,2437,9001,P4,100,5724,5,8,0x0000000000000004
2.077381499999319,67,79.90,2220,9001,P4,99,5724,5,8,0x0000000000000004
2.5846642999968026,72,81.62,2385,11001,P2,100,5724,5,8,0x0000000000000004
3.090442000000621,68,78.48,2197,11001,P2,100,5724,5,8,0x0000000000000004
3.6064354999980424,71,80.25,2385,11001,P2,100,5724,5,8,0x0000000000000004
4.110548500000732,69,80.07,2205,11001,P2,100,5724,5,8,0x0000000000000004
4.621352600006503,71,81.31,2377,11001,P2,100,5724,5,8,0x0000000000000004
5.125527099997271,69,79.13,2212,11001,P2,100,5724,5,8,0x0000000000000004
5.631310700002359,71,80.01,2362,11001,P2,100,5724,5,8,0x0000000000000004
6.139247800005251,70,79.95,2317,11001,P2,91,5724,5,8,0x0000000000000004
6.640909900001134,72,80.58,2505,9001,P4,94,5724,5,8,0x0000000000000004
7.144402299993089,70,79.68,2362,9001,P4,92,5724,5,8,0x0000000000000004
7.654132800002117,72,79.99,2437,9001,P4,94,5724,5,8,0x0000000000000004
8.157330100002582,70,80.07,2325,11001,P2,98,5724,5,8,0x0000000000000004
8.666712499994901,71,80.32,2377,11001,P2,97,5724,5,8,0x0000000000000004
9.17635579999478,70,79.67,2287,11001,P2,97,5724,5,8,0x0000000000000004
9.682624599998235,70,79.80,2362,11001,P2,97,5724,5,8,0x0000000000000004
10.191752600003383,71,79.82,2287,11001,P2,97,5724,5,8,0x0000000000000004
10.696054500003811,71,80.11,2347,11001,P2,98,5724,5,8,0x0000000000000004
11.204987100005383,71,80.05,2287,11001,P2,96,5724,5,8,0x0000000000000004
