t_s,temperature.gpu,power.draw,clocks.current.graphics,clocks.current.memory,pstate,utilization.gpu,memory.used,pcie.link.gen.current,pcie.link.width.current,clocks_event_reasons.active
0.0504823999999644,49,6.32,285,405,P8,1,851,1,8,0x0000000000000000
0.5524891000004573,49,6.39,285,405,P8,1,851,1,8,0x0000000000000000
1.0654682000003959,49,6.33,255,405,P8,0,872,1,8,0x0000000000000000
1.5683318000001236,49,6.36,225,11001,P2,1,1012,5,8,0x0000000000000000
2.0819100000007893,49,12.44,1575,11001,P2,5,1076,5,8,0x0000000000000000
2.5857141000005868,49,13.06,1582,11001,P2,0,1076,5,8,0x0000000000000000
3.097730800000136,50,13.08,1575,11001,P2,0,1203,5,8,0x0000000000000000
3.5984942000004594,50,13.06,1575,11001,P2,0,1203,5,8,0x0000000000000000
4.102014300000519,50,13.10,1575,11001,P2,17,1459,5,8,0x0000000000000000
4.606847100000778,51,15.04,1875,12001,P0,28,1459,5,8,0x0000000000000000
5.116067900000417,51,19.36,1590,12001,P0,41,1458,5,8,0x0000000000000000
5.625866100000167,52,24.83,1642,12001,P0,44,1455,5,8,0x0000000000000000
6.134598700000424,52,28.25,1582,12001,P0,45,1455,5,8,0x0000000000000000
6.641634200000226,52,28.51,1567,12001,P0,46,1455,5,8,0x0000000000000000
7.141979800000627,53,28.27,1890,12001,P0,45,1455,5,8,0x0000000000000000
7.646448000000419,52,28.08,1260,11001,P2,38,1455,5,8,0x0000000000000000
8.149320100000295,52,26.20,637,9001,P4,59,1455,5,8,0x0000000000000000
8.654754800000774,51,22.13,277,9001,P4,44,1455,5,8,0x0000000000000000
9.157057800000075,51,16.41,345,9001,P4,53,1451,5,8,0x0000000000000000
9.668771100000413,52,16.31,802,9001,P4,28,1451,5,8,0x0000000000000000
10.169290000000728,52,20.82,277,9001,P4,64,1447,5,8,0x0000000000000004
10.674792600000728,51,17.30,592,9001,P4,53,1447,5,8,0x0000000000000000
11.18653280000035,52,17.23,292,9001,P4,57,1447,5,8,0x0000000000000004
11.695851700000276,51,17.88,330,11001,P2,58,1457,5,8,0x0000000000000000
12.196751600000425,51,14.52,427,9001,P4,26,1458,5,8,0x0000000000000000
12.70215570000073,52,16.95,877,11001,P2,67,1458,5,8,0x0000000000000004
13.20811970000068,52,21.31,375,9001,P4,39,1458,5,8,0x0000000000000000
13.71756220000043,52,21.71,225,9001,P4,53,1458,5,8,0x0000000000000000
14.21806910000032,52,17.67,742,9001,P4,46,1458,5,8,0x0000000000000000
14.719771300000502,52,17.75,277,9001,P4,17,1458,5,8,0x0000000000000000
15.226661900000181,52,18.61,1027,11001,P2,58,1200,5,8,0x0000000000000000
15.733452200000102,64,24.65,1710,9001,P4,97,1210,5,8,0x0000000000000004
16.240610600000764,69,60.50,2580,11001,P2,98,1209,5,8,0x0000000000000004
16.746911700000055,64,82.28,2175,9001,P4,98,1211,5,8,0x0000000000000004
17.250187700000424,69,79.79,2542,9001,P4,98,1291,5,8,0x0000000000000004
17.762905100000353,64,76.16,2047,9001,P4,85,1227,5,8,0x0000000000000004
18.273500700000113,70,80.20,2542,9001,P4,98,1227,5,8,0x0000000000000004
18.785622400000648,66,81.49,2182,9001,P4,99,1227,5,8,0x0000000000000004
19.29449520000071,70,79.54,2512,9001,P4,98,1226,5,8,0x0000000000000004
19.79564400000072,61,77.55,1740,9001,P4,46,1228,5,8,0x0000000000000004
20.304541000000427,61,51.48,1815,11001,P2,55,3020,5,8,0x0000000000000000
20.82002310000007,65,50.79,2452,11001,P2,72,7692,5,8,0x0000000000000000
21.327083300000595,57,54.96,210,11001,P2,0,7692,5,8,0x0000000000000000
21.834345799999937,58,33.38,1980,11001,P2,100,7691,5,8,0x0000000000000000
22.346649200000684,58,31.63,2797,12001,P0,100,7691,5,8,0x0000000000000000
22.847510100000363,60,42.42,2797,12001,P0,100,7691,5,8,0x0000000000000000
23.353426800000307,59,43.13,2797,12001,P0,100,7691,5,8,0x0000000000000000
23.853938199999902,61,43.24,2797,12001,P0,100,7691,5,8,0x0000000000000000
24.364566000000195,60,43.34,2797,12001,P0,100,7690,5,8,0x0000000000000000
24.866898300000685,61,43.71,2797,12001,P0,100,7690,5,8,0x0000000000000000
25.37493810000069,60,43.31,2797,12001,P0,100,7689,5,8,0x0000000000000000
25.880850200000168,59,44.18,2797,12001,P0,100,7689,5,8,0x0000000000000000
26.38450450000073,60,43.61,2797,12001,P0,99,7685,5,8,0x0000000000000000
26.898039200000312,60,43.40,2797,12001,P0,100,7685,5,8,0x0000000000000000
27.406173300000773,61,43.64,2797,12001,P0,100,7681,5,8,0x0000000000000000
27.916691500000525,60,43.56,2797,12001,P0,100,7681,5,8,0x0000000000000000
28.419662000000244,59,43.52,2797,12001,P0,100,7681,5,8,0x0000000000000000
28.925085100000615,60,43.79,2797,12001,P0,100,7681,5,8,0x0000000000000000
29.43713040000057,60,43.34,2797,12001,P0,100,7681,5,8,0x0000000000000000
29.940016800000194,63,42.86,2797,12001,P0,100,7681,5,8,0x0000000000000004
30.44730729999992,65,62.37,2790,12001,P0,99,7681,5,8,0x0000000000000000
30.952595300000212,64,79.00,2730,11001,P2,100,1729,5,8,0x0000000000000000
31.463881500000753,71,67.96,1350,11001,P2,98,1729,5,8,0x0000000000000004
31.96742220000033,72,78.63,2550,9001,P4,98,1729,5,8,0x0000000000000004
32.474687700000686,70,82.41,2137,9001,P4,98,1729,5,8,0x0000000000000004
32.98618979999992,71,79.00,2520,9001,P4,99,1741,5,8,0x0000000000000004
33.49114910000026,60,67.74,1230,9001,P4,1,3541,5,8,0x0000000000000000
34.00425270000051,70,44.29,795,9001,P4,45,5305,5,8,0x0000000000000004
34.5112235000006,74,62.53,2520,11001,P2,100,5305,5,8,0x0000000000000004
35.020002100000056,69,82.09,2032,9001,P4,100,5355,5,8,0x0000000000000004
35.52216700000008,68,79.83,2437,9001,P4,100,5355,5,8,0x0000000000000004
36.03679410000041,60,57.60,195,9001,P4,100,5355,5,8,0x0000000000000004
36.54067320000013,71,36.33,1395,11001,P2,100,5355,5,8,0x0000000000000004
37.048175300000366,74,65.60,2362,9001,P4,100,5355,5,8,0x0000000000000004
37.556445900000654,60,59.11,195,9001,P4,100,5355,5,8,0x0000000000000004
38.06281450000006,70,37.21,1170,11001,P2,100,5355,5,8,0x0000000000000004
38.56518920000053,60,43.71,247,11001,P2,100,5355,5,8,0x0000000000000004
39.069402699999955,59,38.55,360,11001,P2,100,5355,5,8,0x0000000000000000
39.58059890000004,71,28.31,780,9001,P4,100,5355,5,8,0x0000000000000004
40.08573710000019,60,45.89,667,9001,P4,100,5355,5,8,0x0000000000000004
40.58902130000024,66,65.46,2460,9001,P4,100,5355,5,8,0x0000000000000004
41.09223970000039,59,25.52,337,12001,P0,100,5358,5,8,0x0000000000000004
41.60639919999994,73,45.59,2475,12001,P0,100,5355,5,8,0x0000000000000004
42.11159880000014,69,58.36,292,11001,P2,100,5355,5,8,0x0000000000000004
42.62140790000012,73,68.66,2077,11001,P2,100,5355,5,8,0x0000000000000004
43.13261500000044,70,81.29,1665,9001,P4,100,5355,5,8,0x0000000000000004
43.635140300000785,69,78.77,2385,9001,P4,100,5355,5,8,0x0000000000000004
44.14097010000023,60,53.98,225,11001,P2,100,5355,5,8,0x0000000000000000
44.64991460000056,60,19.31,247,11001,P2,100,5355,5,8,0x0000000000000004
45.15520020000076,60,20.03,337,9001,P4,100,5355,5,8,0x0000000000000004
45.67041920000065,67,48.11,2460,9001,P4,100,5355,5,8,0x0000000000000004
46.17489400000068,68,79.71,2070,9001,P4,100,5355,5,8,0x0000000000000004
46.684511100000236,62,68.28,1192,9001,P4,100,5355,5,8,0x0000000000000004
47.18540480000047,60,38.01,232,11001,P2,100,5355,5,8,0x0000000000000000
47.69735310000033,59,19.16,352,11001,P2,100,5355,5,8,0x0000000000000000
48.203103900000315,72,33.57,1087,12001,P0,100,5355,5,8,0x0000000000000004
48.708902900000794,73,74.71,2505,11001,P2,100,5355,5,8,0x0000000000000004
49.213445200000024,61,61.01,210,11001,P2,100,5355,5,8,0x0000000000000004
49.71787630000017,71,40.90,1140,11001,P2,100,5355,5,8,0x0000000000000004
50.22522130000016,74,64.13,2122,9001,P4,100,5355,5,8,0x0000000000000004
50.733690100000786,60,59.78,210,11001,P2,100,5355,5,8,0x0000000000000004
51.249039400000584,71,34.10,727,11001,P2,100,5355,5,8,0x0000000000000004
51.75224810000054,61,44.46,757,9001,P4,100,5355,5,8,0x0000000000000004
52.25747860000047,73,63.33,2392,9001,P4,100,5355,5,8,0x0000000000000004
52.76738230000046,65,74.20,2490,9001,P4,100,5355,5,8,0x0000000000000004
53.27657210000052,60,49.50,225,11001,P2,100,5355,5,8,0x0000000000000000
53.784008300000096,60,21.25,285,11001,P2,100,5355,5,8,0x0000000000000000
54.29086280000047,73,42.30,2452,9001,P4,100,5355,5,8,0x0000000000000004
54.797518899999886,69,49.19,225,11001,P2,100,5355,5,8,0x0000000000000004
55.30402080000022,62,48.08,1297,9001,P4,100,5355,5,8,0x0000000000000004
55.80561570000009,73,66.71,2340,9001,P4,100,5355,5,8,0x0000000000000004
56.30599430000075,61,49.34,255,9001,P4,100,5355,5,8,0x0000000000000004
56.80996780000078,60,30.24,232,11001,P2,100,5355,5,8,0x0000000000000000
57.316887200000565,60,18.99,232,11001,P2,100,5355,5,8,0x0000000000000004
57.82412360000035,60,22.99,330,9001,P4,100,5355,5,8,0x0000000000000004
58.33169330000055,65,50.84,2460,9001,P4,100,5355,5,8,0x0000000000000004
58.839449900000545,63,74.24,1740,9001,P4,100,5355,5,8,0x0000000000000004
59.347899500000494,73,65.34,1687,9001,P4,100,5355,5,8,0x0000000000000004
59.860803399999895,61,49.85,240,9001,P4,100,5355,5,8,0x0000000000000004
60.36515600000075,60,34.53,337,11001,P2,100,5355,5,8,0x0000000000000000
60.875789100000475,71,29.93,1020,9001,P4,100,5355,5,8,0x0000000000000004
61.38543980000031,74,62.71,2062,9001,P4,100,5355,5,8,0x0000000000000004
61.889403300000595,61,62.82,195,9001,P2,100,5355,5,8,0x0000000000000004
62.39195550000022,63,53.38,2257,11001,P2,0,5355,5,8,0x0000000000000000
62.90287850000004,60,40.38,195,9001,P4,1,5355,5,8,0x0000000000000000
63.41913960000056,60,12.77,210,9001,P4,0,5355,5,8,0x0000000000000000
63.93488830000024,59,14.50,195,9001,P4,0,5355,5,8,0x0000000000000000
64.43780289999995,58,12.92,240,9001,P4,0,5355,5,8,0x0000000000000000
64.95142620000024,58,10.02,217,9001,P4,0,5355,5,8,0x0000000000000000
65.45253460000004,58,9.89,240,9001,P4,0,5355,5,8,0x0000000000000000
65.95384310000009,58,9.77,195,9001,P4,0,5355,5,8,0x0000000000000000
66.47098920000008,58,9.85,232,9001,P4,0,5355,5,8,0x0000000000000000
66.9863920000007,58,10.07,195,9001,P4,0,5355,5,8,0x0000000000000000
67.48703100000057,58,9.52,232,9001,P4,0,5355,5,8,0x0000000000000000
68.00279790000059,58,9.47,232,810,P5,1,5355,2,8,0x0000000000000000
68.51038310000058,58,10.97,240,810,P5,0,5355,2,8,0x0000000000000000
69.01886430000013,58,8.86,247,810,P5,0,5355,2,8,0x0000000000000000
69.52103480000005,58,9.06,217,810,P5,0,5355,2,8,0x0000000000000000
70.03438590000042,58,7.09,255,405,P8,0,5355,1,8,0x0000000000000000
70.53783610000028,58,8.45,232,405,P8,0,5355,1,8,0x0000000000000000
71.05171070000051,58,7.01,247,405,P8,0,5355,1,8,0x0000000000000000
71.5523960999999,58,7.08,232,405,P8,1,5355,1,8,0x0000000000000000
72.06713519999994,58,6.98,232,405,P8,0,5355,1,8,0x0000000000000000
72.57100700000046,58,6.86,217,405,P8,0,5355,1,8,0x0000000000000000
73.08487719999994,58,6.42,292,405,P8,1,5355,1,8,0x0000000000000000
73.58596540000053,58,7.08,232,405,P8,0,5355,1,8,0x0000000000000000
74.08699380000053,58,7.31,262,405,P8,1,5355,1,8,0x0000000000000000
74.60315380000065,58,6.74,210,405,P8,1,5355,1,8,0x0000000000000000
75.1152275000004,58,6.76,232,405,P8,0,5355,1,8,0x0000000000000000
75.61892630000057,58,7.09,232,405,P8,0,5355,1,8,0x0000000000000000
76.13099160000002,58,7.16,255,405,P8,0,5355,1,8,0x0000000000000000
76.63579040000059,58,6.86,202,405,P8,0,5355,1,8,0x0000000000000000
77.13789420000012,58,6.81,225,405,P8,0,5355,1,8,0x0000000000000000
77.65276380000068,58,7.00,202,405,P8,0,5355,1,8,0x0000000000000000
78.16099720000057,58,7.51,322,405,P8,1,5355,1,8,0x0000000000000000
78.67041030000019,58,6.92,232,405,P8,0,5355,1,8,0x0000000000000000
79.17170390000047,58,6.67,217,405,P8,1,5355,1,8,0x0000000000000000
79.67214750000039,58,7.12,255,405,P8,1,5365,1,8,0x0000000000000000
80.17268550000063,58,6.53,225,405,P8,1,5366,1,8,0x0000000000000000
80.68531729999995,58,6.96,202,405,P8,1,5366,1,8,0x0000000000000000
81.18936600000052,58,7.13,255,405,P8,0,5366,1,8,0x0000000000000000
81.70241960000021,58,6.89,225,405,P8,0,5366,1,8,0x0000000000000000
82.21719940000003,58,7.50,330,405,P8,0,5366,1,8,0x0000000000000000
82.72024810000039,58,7.05,255,405,P8,0,5365,1,8,0x0000000000000000
