t_s,temperature.gpu,power.draw,clocks.current.graphics,clocks.current.memory,pstate,utilization.gpu,memory.used,pcie.link.gen.current,pcie.link.width.current,clocks_event_reasons.active
0.06391569995321333,57,24.32,1867,9001,P4,12,6616,5,8,0x0000000000000000
0.5699137999908999,68,85.42,1867,9001,P4,100,6614,5,8,0x0000000000000004
1.0715181999839842,69,83.73,2475,9001,P4,100,6586,5,8,0x0000000000000004
1.5878823999664746,69,71.11,2340,9001,P4,100,6586,5,8,0x0000000000000004
2.0884475999628194,69,78.97,2415,9001,P4,100,6526,5,8,0x0000000000000004
2.6033044999931008,69,80.56,2340,9001,P4,100,6482,5,8,0x0000000000000004
3.10439359996235,69,79.42,2377,9001,P4,100,6468,5,8,0x0000000000000004
3.60659709997708,70,80.84,2370,9001,P4,100,6464,5,8,0x0000000000000004
4.111376299988478,69,79.68,2362,9001,P4,100,6456,5,8,0x0000000000000004
4.616431099944748,70,80.71,2377,9001,P4,100,6456,5,8,0x0000000000000004
5.119588499946985,69,79.54,2347,9001,P4,100,6492,5,8,0x0000000000000004
5.620493099966552,68,68.51,2100,11001,P2,100,6492,5,8,0x0000000000000004
6.123403499950655,68,63.50,2077,11001,P2,100,6479,5,8,0x0000000000000004
6.630710999947041,66,62.85,2752,11001,P2,67,6480,5,8,0x0000000000000000
7.13725719996728,67,65.54,2745,11001,P2,67,6485,5,8,0x0000000000000000
7.641216499963775,67,66.66,2737,11001,P2,70,6485,5,8,0x0000000000000004
8.14486149995355,67,60.15,2617,11001,P2,61,6535,5,8,0x0000000000000004
8.657175899948925,62,40.74,1155,11001,P2,2,6500,5,8,0x0000000000000000
9.171241499949247,61,12.82,390,9001,P4,1,6518,5,8,0x0000000000000000
9.672722899995279,61,14.26,487,9001,P4,3,6538,5,8,0x0000000000000000
10.18438219995005,62,23.17,1102,11001,P2,94,6538,5,8,0x0000000000000004
10.690999099984765,65,46.32,2775,12001,P0,32,6537,5,8,0x0000000000000000
11.198212699964643,65,55.13,2745,12001,P0,39,6519,5,8,0x0000000000000000
11.701457199989818,66,58.17,2752,11001,P2,57,6561,5,8,0x0000000000000000
12.204039299977012,67,58.44,2775,11001,P2,65,6565,5,8,0x0000000000000000
12.71173949999502,66,49.12,2775,11001,P2,42,6594,5,8,0x0000000000000000
13.226881099981256,67,58.67,2775,11001,P2,52,6587,5,8,0x0000000000000000
13.73969599994598,66,54.26,2767,11001,P2,49,6553,5,8,0x0000000000000000
14.246938899974339,67,59.28,2760,12001,P0,52,6562,5,8,0x0000000000000000
14.756048999959603,67,50.69,2767,11001,P2,42,6567,5,8,0x0000000000000000
15.26019959995756,62,14.30,532,9001,P4,2,6566,5,8,0x0000000000000000
15.760938499995973,61,14.28,555,9001,P4,2,6561,5,8,0x0000000000000000
16.277220899995882,61,14.24,510,9001,P4,2,6539,5,8,0x0000000000000000
16.792975799995475,64,20.09,2220,11001,P2,44,6553,5,8,0x0000000000000000
17.296149999951012,66,39.58,2752,11001,P2,56,6538,5,8,0x0000000000000000
17.805349799979012,66,57.00,2760,11001,P2,51,6545,5,8,0x0000000000000000
18.321895999950357,66,56.43,2752,11001,P2,53,6549,5,8,0x0000000000000000
18.836041699978523,66,56.59,2760,11001,P2,56,6546,5,8,0x0000000000000000
19.339528499986045,67,57.73,2752,11001,P2,59,6543,5,8,0x0000000000000000
19.84398229996441,61,44.97,532,11001,P2,2,6541,5,8,0x0000000000000000
20.34599319996778,60,22.91,622,9001,P4,3,6547,5,8,0x0000000000000000
20.861575999995694,60,14.41,622,9001,P4,2,6546,5,8,0x0000000000000000
21.37613589997636,60,16.11,1155,9001,P4,3,6544,5,8,0x0000000000000000
21.885949399962556,61,17.66,1800,9001,P4,15,6564,5,8,0x0000000000000000
22.394316799996886,61,26.44,1762,11001,P2,10,6564,5,8,0x0000000000000000
22.904269099992234,61,26.17,1852,11001,P2,10,6564,5,8,0x0000000000000000
23.411176699970383,61,26.68,1867,11001,P2,14,6564,5,8,0x0000000000000000
23.92078779998701,61,26.08,1822,11001,P2,11,6572,5,8,0x0000000000000000
24.421452199982014,61,26.82,1777,11001,P2,14,6573,5,8,0x0000000000000000
24.92298789997585,61,27.02,1815,11001,P2,14,6599,5,8,0x0000000000000000
25.42857589997584,61,26.44,1785,11001,P2,15,6615,5,8,0x0000000000000000
25.937587599968538,60,26.67,1875,11001,P2,13,6618,5,8,0x0000000000000000
26.444249199994374,61,26.87,1740,11001,P2,14,6618,5,8,0x0000000000000000
26.954643599980045,60,25.35,1875,11001,P2,12,6622,5,8,0x0000000000000000
27.46124609996332,60,25.99,1785,11001,P2,9,6622,5,8,0x0000000000000000
27.97150209994288,60,25.33,1912,11001,P2,12,6622,5,8,0x0000000000000000
28.474267599987797,60,29.42,1957,11001,P2,12,6622,5,8,0x0000000000000000
28.97770569997374,60,27.67,1830,11001,P2,14,6630,5,8,0x0000000000000000
29.48787019995507,60,30.27,1845,11001,P2,11,6630,5,8,0x0000000000000000
29.99436469998909,60,27.27,1807,11001,P2,14,6630,5,8,0x0000000000000000
30.504663199943025,60,29.76,1935,11001,P2,13,6629,5,8,0x0000000000000000
31.021314899961,60,27.53,1852,11001,P2,13,6629,5,8,0x0000000000000000
31.53604329994414,60,26.21,1807,11001,P2,11,6625,5,8,0x0000000000000000
32.04433219996281,60,27.06,1927,11001,P2,13,6626,5,8,0x0000000000000000
32.55438699998194,60,27.11,1815,11001,P2,14,6626,5,8,0x0000000000000000
33.07074569998076,60,27.00,1845,11001,P2,13,6632,5,8,0x0000000000000000
33.57760859996779,60,26.64,1762,11001,P2,14,6640,5,8,0x0000000000000000
34.08694279997144,60,21.87,1845,11001,P2,14,6640,5,8,0x0000000000000000
34.59476429998176,60,27.41,1980,11001,P2,13,6643,5,8,0x0000000000000000
