t_s,temperature.gpu,power.draw,clocks.current.graphics,clocks.current.memory,pstate,utilization.gpu,memory.used,pcie.link.gen.current,pcie.link.width.current,clocks_event_reasons.active
0.05214669999986654,50,9.97,315,9001,P4,0,5378,5,8,0x0000000000000000
0.5522801999995863,67,48.88,315,9001,P4,98,5378,5,8,0x0000000000000004
1.0530288999998447,62,86.22,2490,9001,P4,99,5378,5,8,0x0000000000000004
1.5604791999994632,59,74.35,2280,9001,P4,81,5378,5,8,0x0000000000000000
2.063677699999971,57,61.59,2782,11001,P2,41,5378,5,8,0x0000000000000000
2.566450000000259,57,51.19,2767,9001,P4,47,5378,5,8,0x0000000000000000
3.069622699998945,57,50.26,2767,9001,P4,30,5378,5,8,0x0000000000000000
3.573117899999488,57,48.76,2790,11001,P2,35,5378,5,8,0x0000000000000000
4.07763100000011,58,46.67,2790,9001,P4,32,5378,5,8,0x0000000000000000
4.583593299999848,57,45.42,2782,9001,P4,31,5378,5,8,0x0000000000000000
5.085879899999782,56,45.01,2782,11001,P2,23,5378,5,8,0x0000000000000000
5.5885258999987855,57,42.92,2782,9001,P4,31,5378,5,8,0x0000000000000000
6.0945914999992965,54,38.40,2782,9001,P4,13,5378,5,8,0x0000000000000000
6.605447199999617,53,22.63,315,9001,P4,0,5378,5,8,0x0000000000000000
7.121784099999786,52,9.75,285,9001,P4,0,5378,5,8,0x0000000000000000
7.631671600000118,64,17.92,180,9001,P4,98,5378,5,8,0x0000000000000004
8.139397799999642,68,62.33,2535,9001,P4,98,5378,5,8,0x0000000000000004
8.643931499998871,63,82.94,2235,9001,P4,100,5378,5,8,0x0000000000000004
9.145849700000326,68,81.47,2475,9001,P4,97,5418,5,8,0x0000000000000004
9.652078199998869,64,78.97,2265,9001,P4,100,5522,5,8,0x0000000000000004
10.153204799999003,67,79.75,2445,9001,P4,100,5586,5,8,0x0000000000000004
10.66336179999962,65,80.44,2257,9001,P4,96,5586,5,8,0x0000000000000004
11.171537000000171,60,61.48,2512,11001,P2,34,5586,5,8,0x0000000000000000
11.675160499999038,60,48.90,2767,11001,P2,52,5586,5,8,0x0000000000000000
12.179913500000112,60,50.93,2767,11001,P2,32,5586,5,8,0x0000000000000000
12.684020099999543,59,49.49,2767,11001,P2,29,5586,5,8,0x0000000000000000
13.18833900000027,60,50.54,2767,12001,P0,45,5586,5,8,0x0000000000000000
13.69201350000003,60,50.25,2760,9001,P4,39,5586,5,8,0x0000000000000000
14.20148750000044,61,51.90,2775,12001,P0,52,5586,5,8,0x0000000000000000
14.704621699998825,61,55.74,2752,12001,P0,44,5586,5,8,0x0000000000000000
15.208452200000465,56,40.72,1612,11001,P2,0,5586,5,8,0x0000000000000000
15.718264600000111,55,21.45,322,9001,P4,0,5586,5,8,0x0000000000000000
16.23289719999957,55,10.32,315,9001,P4,0,5586,5,8,0x0000000000000000
16.734165500000017,69,32.20,802,9001,P4,98,5586,5,8,0x0000000000000004
17.240440300000046,67,69.51,2520,9001,P4,98,5586,5,8,0x0000000000000004
17.74725860000035,69,80.53,2062,9001,P4,99,5586,5,8,0x0000000000000004
18.24844420000045,67,79.19,2550,9001,P4,100,5586,5,8,0x0000000000000004
18.754859299999225,68,80.63,2092,9001,P4,100,5586,5,8,0x0000000000000004
19.26071359999878,67,78.94,2505,9001,P4,100,5658,5,8,0x0000000000000004
19.766856799999005,69,81.25,2130,9001,P4,100,5826,5,8,0x0000000000000004
20.269649899999422,68,79.70,2482,9001,P4,100,5922,5,8,0x0000000000000004
20.774127799999405,69,80.93,2190,11001,P2,98,6026,5,8,0x0000000000000004
21.284072999998898,67,79.68,2415,11001,P2,98,6138,5,8,0x0000000000000004
21.78671939999913,69,80.46,2190,11001,P2,100,6258,5,8,0x0000000000000004
22.28738599999997,68,79.88,2385,11001,P2,100,6386,5,8,0x0000000000000004
22.796542399999453,69,80.38,2212,11001,P2,100,6386,5,8,0x0000000000000004
23.297014300000228,64,75.28,2362,11001,P2,34,6386,5,8,0x0000000000000000
23.799273799999355,63,64.49,2767,11001,P2,39,6386,5,8,0x0000000000000000
24.301967699999295,63,51.42,2775,11001,P2,41,6386,5,8,0x0000000000000000
