t_s,temperature.gpu,power.draw,clocks.current.graphics,clocks.current.memory,pstate,utilization.gpu,memory.used,pcie.link.gen.current,pcie.link.width.current,clocks_event_reasons.active
0.03999400000020614,62,55.38,2767,11001,P2,48,3452,5,8,0x0000000000000000
0.5448958000001767,68,58.41,2767,11001,P2,82,3452,5,8,0x0000000000000004
1.0519327000001795,64,69.34,2572,11001,P2,50,3452,5,8,0x0000000000000000
1.5602692000002207,63,68.31,2767,11001,P2,47,3452,5,8,0x0000000000000000
2.067126500000086,63,56.04,2767,11001,P2,48,3452,5,8,0x0000000000000000
2.577428399999917,63,55.69,2760,11001,P2,46,3452,5,8,0x0000000000000000
3.078688100000363,63,55.51,2767,11001,P2,47,3452,5,8,0x0000000000000000
3.579009400000359,63,55.28,2767,11001,P2,46,3452,5,8,0x0000000000000000
4.085647899999913,63,55.53,2767,11001,P2,48,3452,5,8,0x0000000000000000
4.604014600000028,63,55.58,2767,11001,P2,48,3452,5,8,0x0000000000000000
5.104809599999953,63,55.35,2767,11001,P2,44,3452,5,8,0x0000000000000000
5.616968600000291,63,55.27,2767,11001,P2,47,3452,5,8,0x0000000000000000
6.1215329000001475,63,55.47,2767,11001,P2,48,3452,5,8,0x0000000000000000
6.629106700000193,63,55.51,2767,11001,P2,46,3452,5,8,0x0000000000000000
7.139457499999935,63,55.65,2767,11001,P2,47,3452,5,8,0x0000000000000000
7.6430717000002915,63,55.89,2767,11001,P2,49,3452,5,8,0x0000000000000000
