t_s,temperature.gpu,power.draw,clocks.current.graphics,clocks.current.memory,pstate,utilization.gpu,memory.used,pcie.link.gen.current,pcie.link.width.current,clocks_event_reasons.active
0.037384299999757786,65,56.40,2767,11001,P2,50,3506,5,8,0x0000000000000000
0.5523783999997249,71,64.43,2767,11001,P2,100,3506,5,8,0x0000000000000004
1.0548272999999426,65,68.84,2752,11001,P2,50,3506,5,8,0x0000000000000000
1.5697987999997167,65,65.34,2760,11001,P2,51,3506,5,8,0x0000000000000000
2.0856284999999843,65,56.25,2767,11001,P2,50,3506,5,8,0x0000000000000000
2.5886655999997856,65,56.22,2767,11001,P2,51,3506,5,8,0x0000000000000000
3.0928439999997863,65,56.82,2767,11001,P2,50,3506,5,8,0x0000000000000000
3.6072473999997783,65,56.98,2767,11001,P2,52,3506,5,8,0x0000000000000000
4.122735599999942,64,52.48,2790,9001,P4,34,3506,5,8,0x0000000000000000
4.654705299999932,65,50.88,2767,11001,P2,49,3536,5,8,0x0000000000000000
5.164786599999843,65,53.82,2767,11001,P2,50,3528,5,8,0x0000000000000000
5.679538800000046,65,53.52,2775,9001,P4,54,3520,5,8,0x0000000000000000
6.1816029999999955,65,49.90,2782,11001,P2,45,3521,5,8,0x0000000000000000
6.68339960000003,65,49.81,2775,11001,P2,44,3521,5,8,0x0000000000000000
7.196262500000103,64,49.94,2775,9001,P4,36,3521,5,8,0x0000000000000000
7.697457299999769,65,50.59,2782,9001,P4,47,3521,5,8,0x0000000000000000
8.210790999999972,64,50.84,2782,11001,P2,46,3521,5,8,0x0000000000000000
8.725681800000075,64,51.35,2767,12001,P0,38,3521,5,8,0x0000000000000000
9.241428499999984,64,51.66,2767,9001,P4,37,3522,5,8,0x0000000000000000
