t_s,temperature.gpu,power.draw,clocks.current.graphics,clocks.current.memory,pstate,utilization.gpu,memory.used,pcie.link.gen.current,pcie.link.width.current,clocks_event_reasons.active
0.0653669000021182,58,44.07,997,11001,P2,69,5893,5,8,0x0000000000000000
0.5771480999974301,61,26.20,997,11001,P2,100,5893,5,8,0x0000000000000004
1.08031309999933,63,34.01,1635,11001,P2,100,5883,5,8,0x0000000000000004
1.584784300008323,65,50.69,1845,11001,P2,100,5882,5,8,0x0000000000000004
2.095364699998754,69,65.96,2092,11001,P2,99,5893,5,8,0x0000000000000004
2.5979768999968655,68,79.54,2332,11001,P2,100,5893,5,8,0x0000000000000004
3.1100374000088777,70,80.54,2295,11001,P2,100,5893,5,8,0x0000000000000004
3.6140207999997074,69,79.84,2377,11001,P2,100,5893,5,8,0x0000000000000004
4.115503000008175,70,80.65,2310,11001,P2,100,5894,5,8,0x0000000000000004
4.616466000006767,70,79.94,2347,11001,P2,100,5894,5,8,0x0000000000000004
5.12568939999619,71,80.32,2310,11001,P2,100,5894,5,8,0x0000000000000004
5.628499400001601,70,79.58,2332,11001,P2,100,5894,5,8,0x0000000000000004
6.132070899999235,71,80.14,2317,11001,P2,100,5894,5,8,0x0000000000000004
6.634884900006,70,79.81,2332,11001,P2,98,6061,5,8,0x0000000000000004
7.146022500004619,62,63.10,1837,11001,P2,53,6027,5,8,0x0000000000000000
7.651238300008117,66,55.51,2775,11001,P2,66,6017,5,8,0x0000000000000000
8.153972800006159,66,59.13,2760,11001,P2,63,6017,5,8,0x0000000000000000
8.655647000006866,66,63.72,2760,11001,P2,62,6017,5,8,0x0000000000000000
9.173744200001238,66,63.52,2760,11001,P2,59,6025,5,8,0x0000000000000000
9.682401600002777,63,56.73,2767,11001,P2,2,6026,5,8,0x0000000000000000
10.183990799996536,62,41.28,2797,11001,P2,2,6036,5,8,0x0000000000000000
10.687082400007057,61,26.30,2662,9001,P4,2,6054,5,8,0x0000000000000000
11.188710000002175,63,22.72,525,9001,P4,41,6052,5,8,0x0000000000000000
11.702642000003834,65,36.74,2760,11001,P2,48,6052,5,8,0x0000000000000000
12.217976400002954,65,54.22,2700,11001,P2,53,6048,5,8,0x0000000000000000
12.723612100002356,66,54.69,2760,11001,P2,51,6048,5,8,0x0000000000000000
