t_s,temperature.gpu,power.draw,clocks.current.graphics,clocks.current.memory,pstate,utilization.gpu,memory.used,pcie.link.gen.current,pcie.link.width.current,clocks_event_reasons.active
0.052097000000230764,55,11.01,210,9001,P4,0,5467,5,8,0x0000000000000000
0.5662550000001829,69,33.29,210,9001,P4,98,5467,5,8,0x0000000000000004
1.0699620000000323,67,69.82,2490,9001,P4,98,5467,5,8,0x0000000000000004
1.5735175999998319,69,80.63,2287,9001,P4,100,5467,5,8,0x0000000000000004
2.0756004999998368,67,79.22,2430,9001,P4,100,5555,5,8,0x0000000000000004
2.5761548999998922,69,81.43,2310,9001,P4,100,5675,5,8,0x0000000000000004
3.0785037000000557,67,78.81,2377,9001,P4,97,5675,5,8,0x0000000000000004
3.581944300000032,62,72.19,2145,9001,P4,47,5675,5,8,0x0000000000000000
4.085456000000249,63,57.59,2760,11001,P2,55,5675,5,8,0x0000000000000000
4.600657399999818,62,55.74,2767,11001,P2,53,5675,5,8,0x0000000000000000
5.1167224999999235,63,57.12,2760,11001,P2,56,5675,5,8,0x0000000000000000
5.622940100000051,62,55.24,2775,11001,P2,61,5675,5,8,0x0000000000000000
6.127448000000186,63,55.56,2760,11001,P2,56,5675,5,8,0x0000000000000000
6.633189499999844,62,58.22,2767,11001,P2,46,5668,5,8,0x0000000000000000
7.1338621999998395,58,48.33,1042,11001,P2,0,5668,5,8,0x0000000000000000
7.639614000000165,57,27.40,232,9001,P4,0,5668,5,8,0x0000000000000000
8.14131260000022,56,11.43,210,9001,P4,0,5668,5,8,0x0000000000000000
8.644470600000204,67,19.64,847,9001,P4,99,5668,5,8,0x0000000000000004
9.15080829999988,72,62.14,2557,9001,P4,98,5668,5,8,0x0000000000000004
9.667521800000031,66,84.25,2100,9001,P4,99,5668,5,8,0x0000000000000004
10.182425200000125,71,81.47,2550,9001,P4,100,5668,5,8,0x0000000000000004
10.687155999999959,63,74.92,2280,9001,P4,57,5668,5,8,0x0000000000000000
11.192599200000132,63,60.51,2782,11001,P2,52,5668,5,8,0x0000000000000000
11.696473500000138,63,55.38,2767,11001,P2,45,5668,5,8,0x0000000000000000
12.203347300000132,63,54.68,2767,9001,P4,58,5668,5,8,0x0000000000000000
12.704566800000066,63,55.65,2760,11001,P2,50,5668,5,8,0x0000000000000000
13.211577399999896,63,57.90,2767,11001,P2,50,5668,5,8,0x0000000000000000
13.716257000000041,63,55.45,2767,11001,P2,41,5668,5,8,0x0000000000000000
14.219632100000126,58,38.88,202,9001,P4,0,5668,5,8,0x0000000000000000
14.737569700000222,57,18.11,217,9001,P4,0,5668,5,8,0x0000000000000000
15.251750299999912,57,11.32,240,9001,P4,0,5668,5,8,0x0000000000000000
15.76691720000008,71,32.49,2497,9001,P4,98,5668,5,8,0x0000000000000004
16.268753500000003,69,69.27,2505,9001,P4,99,5668,5,8,0x0000000000000004
16.78327760000002,70,81.97,2257,9001,P4,99,5668,5,8,0x0000000000000004
17.296977999999854,68,79.13,2437,9001,P4,100,5668,5,8,0x0000000000000004
17.7990506000001,70,80.62,2272,9001,P4,100,5740,5,8,0x0000000000000004
18.3141928,68,79.61,2377,9001,P4,99,5820,5,8,0x0000000000000004
18.821037700000034,70,81.17,2302,9001,P4,100,5908,5,8,0x0000000000000004
19.322060800000145,69,79.69,2355,9001,P4,100,6004,5,8,0x0000000000000004
19.825630100000126,69,80.94,2287,11001,P2,97,6220,5,8,0x0000000000000004
20.330685299999914,69,79.28,2310,11001,P2,98,6340,5,8,0x0000000000000004
20.834069,71,80.50,2302,11001,P2,100,6468,5,8,0x0000000000000004
21.337598099999923,69,79.89,2302,11001,P2,100,6468,5,8,0x0000000000000004
21.84270830000014,71,81.04,2317,11001,P2,100,6468,5,8,0x0000000000000004
22.347993899999892,66,76.43,2032,11001,P2,40,6468,5,8,0x0000000000000000
22.854258100000152,66,71.63,2752,11001,P2,65,6468,5,8,0x0000000000000000
23.358445500000016,66,63.33,2752,11001,P2,65,6468,5,8,0x0000000000000000
23.86369909999985,66,65.29,2752,11001,P2,64,6468,5,8,0x0000000000000000
24.367599600000176,66,65.29,2752,11001,P2,66,6468,5,8,0x0000000000000000
24.873070200000257,65,64.69,2752,11001,P2,52,6468,5,8,0x0000000000000000
25.37668739999981,65,61.68,2760,11001,P2,54,6468,5,8,0x0000000000000000
25.87882159999981,59,36.53,202,11001,P2,0,6468,5,8,0x0000000000000000
26.3841467000002,58,13.59,217,11001,P2,0,6468,5,8,0x0000000000000000
26.885536799999954,58,12.47,210,11001,P2,0,6468,5,8,0x0000000000000000
27.401416199999858,73,43.62,2542,9001,P4,99,6468,5,8,0x0000000000000004
27.91538720000017,73,80.25,2467,9001,P4,99,6468,5,8,0x0000000000000004
28.427736000000095,68,78.09,2212,9001,P4,100,6468,5,8,0x0000000000000004
28.94330089999994,72,81.65,2422,9001,P4,99,6468,5,8,0x0000000000000004
29.45811730000014,69,79.86,2220,9001,P4,100,6468,5,8,0x0000000000000004
29.96040959999982,71,80.42,2392,11001,P2,100,6468,5,8,0x0000000000000004
30.464876999999888,69,78.81,2197,11001,P2,100,6468,5,8,0x0000000000000004
30.981047600000238,72,81.34,2385,11001,P2,100,6468,5,8,0x0000000000000004
31.497715399999834,69,79.99,2205,11001,P2,100,6468,5,8,0x0000000000000004
32.01338549999991,72,81.13,2370,11001,P2,100,6468,5,8,0x0000000000000004
32.51467950000006,70,80.12,2250,11001,P2,100,6604,5,8,0x0000000000000004
33.030153000000155,71,80.07,2362,11001,P2,100,6604,5,8,0x0000000000000004
33.53138919999992,70,79.48,2235,11001,P2,100,6748,5,8,0x0000000000000004
34.03302799999983,72,80.56,2355,11001,P2,100,6900,5,8,0x0000000000000004
34.53922479999983,69,79.91,2242,11001,P2,98,7060,5,8,0x0000000000000004
35.043500199999926,71,80.49,2340,11001,P2,100,7228,5,8,0x0000000000000004
35.54768160000003,70,79.57,2242,11001,P2,100,7404,5,8,0x0000000000000004
36.0533089999999,71,80.02,2340,11001,P2,100,7404,5,8,0x0000000000000004
36.561615300000085,70,79.76,2242,11001,P2,100,7400,5,8,0x0000000000000004
37.064313400000174,71,80.34,2332,11001,P2,100,6002,5,8,0x0000000000000004
37.57983449999983,71,79.70,2317,11001,P2,100,6002,5,8,0x0000000000000004
38.084480200000144,69,78.45,2250,11001,P2,100,6202,5,8,0x0000000000000004
38.599770400000125,71,79.97,2310,11001,P2,100,6410,5,8,0x0000000000000004
39.10438729999987,70,78.74,2227,11001,P2,100,6410,5,8,0x0000000000000004
39.607047500000135,71,80.08,2317,11001,P2,100,6626,5,8,0x0000000000000004
40.11562159999994,71,80.28,2242,11001,P2,100,6850,5,8,0x0000000000000004
40.61979990000009,71,80.00,2302,11001,P2,100,6850,5,8,0x0000000000000004
41.12606790000018,71,79.83,2250,11001,P2,100,7082,5,8,0x0000000000000004
41.630618499999855,71,79.93,2302,11001,P2,100,7322,5,8,0x0000000000000004
42.134163499999886,71,80.07,2265,11001,P2,100,7322,5,8,0x0000000000000004
42.63825409999981,71,80.20,2287,11001,P2,100,7322,5,8,0x0000000000000004
43.14072290000013,71,80.09,2265,11001,P2,100,7321,5,8,0x0000000000000004
43.643974999999955,66,77.89,2302,11001,P2,70,6273,5,8,0x0000000000000004
44.14828810000017,72,79.48,2295,11001,P2,100,6273,5,8,0x0000000000000004
44.654641399999946,71,78.16,2182,11001,P2,97,6273,5,8,0x0000000000000004
45.15814640000008,71,79.89,2302,11001,P2,100,6273,5,8,0x0000000000000004
45.66542590000017,69,77.58,2055,11001,P2,81,6273,5,8,0x0000000000000000
46.17128739999998,69,73.01,2760,11001,P2,81,6273,5,8,0x0000000000000000
46.677340000000186,69,73.25,2760,12001,P0,78,6273,5,8,0x0000000000000000
47.18380000000025,68,73.15,2745,12001,P0,60,6273,5,8,0x0000000000000000
47.68930110000019,67,70.00,2745,12001,P0,47,6273,5,8,0x0000000000000000
