t_s,temperature.gpu,power.draw,clocks.current.graphics,clocks.current.memory,pstate,utilization.gpu,memory.used,pcie.link.gen.current,pcie.link.width.current,clocks_event_reasons.active
0.04965099999390077,64,54.57,1597,11001,P0,14,6049,5,8,0x0000000000000000
0.5523438999953214,75,60.27,1597,11001,P0,99,6049,5,8,0x0000000000000004
1.0545386000012513,70,82.29,2032,11001,P2,100,6049,5,8,0x0000000000000004
1.5634662999946158,75,81.76,2445,11001,P2,100,6049,5,8,0x0000000000000004
2.0781407000031322,71,78.20,2137,9001,P4,100,6049,5,8,0x0000000000000004
2.589881299994886,75,80.29,2460,9001,P4,100,6049,5,8,0x0000000000000004
3.0964650999958394,71,79.93,2160,9001,P2,100,6049,5,8,0x0000000000000004
3.6027252999920165,75,81.43,2415,11001,P2,100,6049,5,8,0x0000000000000004
4.112979500001529,72,78.82,2152,11001,P2,100,6049,5,8,0x0000000000000004
4.618645199996536,75,81.26,2400,11001,P2,100,6051,5,8,0x0000000000000004
5.119856899997103,72,80.04,2205,11001,P2,100,6036,5,8,0x0000000000000004
5.627253099999507,75,80.09,2407,11001,P2,100,6034,5,8,0x0000000000000004
6.140216899992083,70,77.07,2377,11001,P2,54,6034,5,8,0x0000000000000000
6.645771499999682,69,69.72,2752,11001,P2,66,6034,5,8,0x0000000000000000
7.146624699991662,69,64.18,2752,11001,P2,66,6034,5,8,0x0000000000000000
7.661735599991516,69,65.01,2752,11001,P2,65,6034,5,8,0x0000000000000000
8.168800300001749,70,64.99,2745,11001,P2,65,6034,5,8,0x0000000000000000
8.67822879999585,68,61.89,2752,11001,P2,42,6034,5,8,0x0000000000000000
9.179313000000548,63,38.30,202,11001,P2,0,6034,5,8,0x0000000000000000
9.679719199993997,62,12.71,202,11001,P2,0,6034,5,8,0x0000000000000000
10.190721199993277,62,12.61,202,11001,P2,0,6034,5,8,0x0000000000000000
10.697011299998849,67,31.62,2745,11001,P2,50,6034,5,8,0x0000000000000000
11.200198599995929,67,55.20,2760,11001,P2,51,6019,5,8,0x0000000000000000
