t_s,temperature.gpu,power.draw,clocks.current.graphics,clocks.current.memory,pstate,utilization.gpu,memory.used,pcie.link.gen.current,pcie.link.width.current,clocks_event_reasons.active
0.05237510000006296,64,71.11,2745,11001,P2,29,5839,5,8,0x0000000000000000
0.5601845999999568,72,79.49,2745,11001,P2,100,5839,5,8,0x0000000000000004
1.0705197999996017,67,80.52,2347,9001,P4,100,5839,5,8,0x0000000000000004
1.5736866999995982,71,80.86,2430,9001,P4,100,5839,5,8,0x0000000000000004
2.079157699999996,68,80.37,2295,9001,P4,100,5839,5,8,0x0000000000000004
2.5816767999995136,72,80.00,2407,9001,P4,100,5839,5,8,0x0000000000000004
3.0876775999995516,69,80.36,2280,11001,P2,100,5839,5,8,0x0000000000000004
3.5882176999994044,71,80.64,2362,11001,P2,100,5839,5,8,0x0000000000000004
4.093867099999443,69,79.54,2250,11001,P2,100,5839,5,8,0x0000000000000004
4.600940399999672,71,80.00,2355,11001,P2,100,5839,5,8,0x0000000000000004
5.113113599999451,70,79.75,2235,11001,P2,100,5839,5,8,0x0000000000000004
5.616591299999527,71,79.88,2347,11001,P2,100,5839,5,8,0x0000000000000004
6.123532200000227,66,74.40,2347,11001,P2,48,5839,5,8,0x0000000000000000
6.626992699999391,65,63.03,2760,11001,P2,46,5839,5,8,0x0000000000000000
7.129872599999544,65,56.35,2752,11001,P2,48,5839,5,8,0x0000000000000000
7.636075100000198,65,54.80,2775,11001,P2,49,5839,5,8,0x0000000000000000
8.137123399999837,65,54.72,2760,11001,P2,49,5839,5,8,0x0000000000000000
8.643392899999526,63,55.38,2767,11001,P2,37,5839,5,8,0x0000000000000000
9.159106600000086,60,33.00,255,9001,P4,0,5839,5,8,0x0000000000000000
9.673887799999648,59,12.02,285,9001,P4,0,5839,5,8,0x0000000000000000
10.1835030000002,62,13.42,240,9001,P4,28,5839,5,8,0x0000000000000000
10.686112299999877,64,34.60,2767,11001,P2,51,5839,5,8,0x0000000000000000
11.186811900000066,65,55.86,2760,11001,P2,53,5839,5,8,0x0000000000000000
11.688371899999765,65,57.82,2760,11001,P2,53,5839,5,8,0x0000000000000000
12.200028600000223,65,57.96,2760,11001,P2,54,5839,5,8,0x0000000000000000
12.704098499999418,65,58.27,2760,11001,P2,54,5839,5,8,0x0000000000000000
13.211186699999416,59,42.29,1117,9001,P4,1,5839,5,8,0x0000000000000000
13.725311899999724,59,19.16,240,9001,P4,0,5839,5,8,0x0000000000000000
14.225760799999989,58,11.64,240,9001,P4,0,5839,5,8,0x0000000000000000
14.73403049999979,63,25.02,1972,11001,P2,46,5839,5,8,0x0000000000000000
15.243621399999938,63,47.53,2767,11001,P2,44,5839,5,8,0x0000000000000000
15.745565199999874,63,52.81,2767,11001,P2,28,5839,5,8,0x0000000000000000
16.24951710000005,64,53.16,2775,11001,P2,44,5839,5,8,0x0000000000000000
16.7529598000001,64,54.97,2767,11001,P2,45,5839,5,8,0x0000000000000000
17.25899279999976,60,49.75,2767,9001,P4,1,5839,5,8,0x0000000000000000
17.759731600000123,59,28.05,255,9001,P4,0,5839,5,8,0x0000000000000000
18.275025099999766,58,11.84,225,9001,P4,0,5839,5,8,0x0000000000000000
18.79055739999967,63,17.08,217,9001,P4,76,5839,5,8,0x0000000000000000
19.293556900000112,65,41.12,2752,11001,P2,64,5839,5,8,0x0000000000000000
19.803141100000175,65,64.32,2767,11001,P2,65,5839,5,8,0x0000000000000000
20.309722599999986,65,64.36,2752,11001,P2,64,5839,5,8,0x0000000000000000
20.81264039999951,65,64.26,2752,11001,P2,63,5839,5,8,0x0000000000000000
21.323078700000224,61,59.46,2752,11001,P2,3,5839,5,8,0x0000000000000000
21.82568149999952,59,33.99,240,11001,P2,1,5839,5,8,0x0000000000000000
