t_s,temperature.gpu,power.draw,clocks.current.graphics,clocks.current.memory,pstate,utilization.gpu,memory.used,pcie.link.gen.current,pcie.link.width.current,clocks_event_reasons.active
0.06378050000057556,51,16.73,855,9001,P4,23,5535,5,8,0x0000000000000000
0.5714540000044508,51,16.36,855,9001,P4,21,5535,5,8,0x0000000000000000
1.0798272999963956,56,29.50,1560,11001,P2,100,5535,5,8,0x0000000000000004
1.5836725999979535,59,44.14,1777,11001,P2,100,5535,5,8,0x0000000000000004
2.090068000004976,65,77.57,2280,11001,P2,100,5535,5,8,0x0000000000000004
2.5937588000088,63,80.12,2227,11001,P2,100,5535,5,8,0x0000000000000004
3.103473800001666,65,80.39,2437,11001,P2,100,5535,5,8,0x0000000000000004
3.617849700007355,64,80.39,2250,11001,P2,100,5535,5,8,0x0000000000000004
4.127664400002686,65,80.16,2415,11001,P2,100,5535,5,8,0x0000000000000004
4.629553300008411,65,80.05,2265,11001,P2,100,5546,5,8,0x0000000000000004
5.135763400001451,65,79.93,2385,11001,P2,100,5546,5,8,0x0000000000000004
5.643368700009887,65,79.96,2265,11001,P2,100,5546,5,8,0x0000000000000004
6.147340700001223,62,78.88,2370,11001,P2,81,5545,5,8,0x0000000000000004
6.650130399997579,57,60.15,1635,11001,P2,61,5545,5,8,0x0000000000000000
7.154692299998715,57,35.48,1515,11001,P2,61,5545,5,8,0x0000000000000000
7.666276200005086,56,31.14,1515,11001,P2,62,5545,5,8,0x0000000000000000
8.1717556000076,54,22.44,330,9001,P4,0,5545,5,8,0x0000000000000000
8.68184669999755,54,14.71,510,9001,P4,0,5545,5,8,0x0000000000000000
9.191999600006966,53,12.64,322,9001,P4,0,5545,5,8,0x0000000000000000
9.693087799998466,53,9.61,307,9001,P4,0,5545,5,8,0x0000000000000000
10.20161430000735,53,9.54,180,9001,P4,0,5545,5,8,0x0000000000000000
10.70512480000616,53,9.24,180,9001,P4,0,5545,5,8,0x0000000000000000
11.21354810000048,53,9.11,180,9001,P4,0,5545,5,8,0x0000000000000000
11.718256499996642,53,9.31,180,9001,P4,16,5545,5,8,0x0000000000000000
12.219498799997382,54,13.85,1267,9001,P4,37,5545,5,8,0x0000000000000000
12.724550200000522,53,18.04,1177,9001,P4,36,5545,5,8,0x0000000000000000
13.23255529999733,53,18.93,1230,9001,P4,36,5545,5,8,0x0000000000000000
13.738370799997938,54,19.60,1245,11001,P2,34,5545,5,8,0x0000000000000000
14.244029399997089,53,19.81,1267,11001,P2,32,5545,5,8,0x0000000000000000
14.749553600006038,53,19.83,1245,11001,P2,31,5545,5,8,0x0000000000000000
15.256136299998616,53,19.82,1275,11001,P2,32,5545,5,8,0x0000000000000000
15.760416999997688,52,15.95,277,9001,P4,0,5545,5,8,0x0000000000000000
16.26787399999739,52,10.70,180,9001,P4,0,5545,5,8,0x0000000000000000
16.771557900006883,52,9.52,180,9001,P4,0,5545,5,8,0x0000000000000000
17.27553140000964,53,12.50,712,9001,P4,31,5545,5,8,0x0000000000000000
17.779702800005907,53,16.05,870,9001,P4,32,5545,5,8,0x0000000000000000
18.281737900004373,53,16.04,892,9001,P4,30,5545,5,8,0x0000000000000000
18.787315299996408,53,15.77,847,9001,P4,31,5545,5,8,0x0000000000000000
19.293271600006847,53,15.58,847,9001,P4,29,5545,5,8,0x0000000000000000
19.794367800001055,52,15.46,840,9001,P4,29,5545,5,8,0x0000000000000000
